dt,n_keep,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,n_timeout,timeout_pnl_bp,timeout_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-06-25,0,4689,9468,7,6,13,6,-1322.586033411047,1,-224.0583608416761,2.318000991664249,0,0.0,0.0,-1546.6443942527233,0.5384615384615384,1,0.0,6723.073,-220.43100556850786,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26,0,6664,14894,10,9,19,9,385.862003715606,1,-172.55632655190408,30.927724917404994,0,0.0,0.0,213.30567716370194,0.5263157894736842,1,0.0,459.872,42.87355596840068,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
2026-06-27,0,5908,10970,1,0,1,0,0.0,1,-64.2640001754296,22.774670420855042,0,0.0,0.0,-64.2640001754296,1.0,1,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-28,0,6051,7800,2,1,3,1,11.202555798688682,1,0.9836458282489043,1.0203314389315383,0,0.0,0.0,12.186201626937587,0.6666666666666666,1,0.0,542.22,11.202555798688682,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-29,0,10074,10473,9,8,17,8,-435.60963007585536,1,363.2673087896035,40.957105880137384,0,0.0,0.0,-72.34232128625189,0.5294117647058824,1,0.0,2388.5255,-54.45120375948192,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30,0,9955,9563,4,3,7,3,365.3467271575279,1,-102.94261443984848,33.93909565439886,0,0.0,0.0,262.40411271767937,0.5714285714285714,1,0.0,7945.031,121.78224238584262,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,0,363,8698,2,1,3,1,-672.2001626665227,1,-255.2482597638515,12.440875065221062,0,0.0,0.0,-927.4484224303742,0.6666666666666666,1,0.0,83100.907,-672.2001626665227,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-02,0,4540,14860,6,5,11,5,-339.7505915867832,1,-585.105561016224,19.41077418483739,0,0.0,0.0,-924.8561526030071,0.5454545454545454,1,0.0,7222.767,-67.95011831735664,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03,0,16184,16490,26,26,52,26,-986.3785058828171,0,0.0,0.0,0,0.0,0.0,-986.3785058828171,0.5,1,0.0,450.23699999999997,-37.93763484164681,0.0,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078
2026-07-04,0,9129,15433,1,0,1,0,0.0,1,-170.00430161539364,3.3877027525697727,0,0.0,0.0,-170.00430161539364,1.0,1,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-05,0,10701,13784,2,1,3,1,91.07903043355266,1,-42.58810132690057,40.61530036188204,0,0.0,0.0,48.49092910665209,0.6666666666666666,1,0.0,260.262,91.07903043355266,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06,0,3903,24644,7,7,14,7,-332.68144031331894,0,0.0,0.0,0,0.0,0.0,-332.68144031331894,0.5,1,0.0,6262.102,-47.52592004475985,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
