feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
best_bid,fwd_mid_100ms,1692166,37,-0.0024928103843070743,0.0009830877114330352,0.003607141936460322,0.007892463006381826,0.4570362805050332,0.16363636363636364,0.34097068490916377,10
best_bid,fwd_micro_100ms,1692166,37,-0.0020076547031197636,0.0005259770337183133,0.018127175891560824,0.012310975911033077,1.4724402047863059,0.38181818181818183,0.34097068490916377,10
best_bid,fwd_mid_300ms,1692166,37,-0.0032454957917684626,0.0018214695785325951,0.03393512734746441,0.017229685726310583,1.9695732056008304,0.13939393939393938,0.34097068490916377,10
best_bid,fwd_micro_300ms,1692166,37,-0.0036142523324633855,0.0017773430211306636,0.03456709973037858,0.02088403309502733,1.6551927289661932,0.34545454545454546,0.34097068490916377,10
best_bid,fwd_mid_500ms,1692166,37,-0.0032463045835641946,-8.511169701744753e-6,-11.36567965162654,11.355917497772944,-1.0008596534674992,0.18787878787878787,0.34097068490916377,10
best_bid,fwd_micro_500ms,1692166,37,-0.00366762466121808,0.00022146926706971364,-11.677232845647286,11.66868305179864,-1.0007327128357753,0.3696969696969697,0.34097068490916377,10
best_bid,fwd_mid_1s,1692166,37,-0.0035995892469044615,-0.0009493000605492971,-11.855115364022023,11.841639709308666,-1.001137988914049,0.2727272727272727,0.34097068490916377,10
best_bid,fwd_micro_1s,1692166,37,-0.0019058766957232337,-0.0021339531565905847,-12.24658676852741,12.223022659424608,-1.0019278463076915,0.07878787878787878,0.34097068490916377,10
best_bid,fwd_mid_3s,1692166,37,0.004308759478839925,0.0064676392307760145,-11.954728912563757,11.844630466561785,-1.0092952199997112,0.04242424242424241,0.34097068490916377,10
best_bid,fwd_micro_3s,1692166,37,0.005556653342031082,0.006323795122528762,-12.296350353640266,12.18203963249116,-1.0093835453337572,-0.07878787878787878,0.34097068490916377,10
best_bid,fwd_mid_5s,1692166,37,-0.0019692143925441443,0.000608313953582987,-12.136757572470446,11.954105414117295,-1.0152794501993805,0.01818181818181818,0.34097068490916377,10
best_bid,fwd_micro_5s,1692166,37,-0.0034820528988736624,0.00098621742020361,-12.508051850586146,12.332092151771679,-1.01426843853005,0.18787878787878787,0.34097068490916377,10
best_bid,fwd_mid_10s,1692166,37,-0.005527873048658302,0.0037212002319045407,-12.33275518519563,11.96345278186561,-1.0308692156072043,0.04242424242424241,0.34097068490916377,10
best_bid,fwd_micro_10s,1692166,37,-0.007210093970482938,0.004226684432989445,-12.660253501623753,12.298854299659686,-1.0293847860262941,0.2606060606060606,0.34097068490916377,10
best_bid,fwd_mid_30s,1692166,37,-0.016424091200730115,0.012088404667493204,-13.237631207506015,11.9957917294427,-1.1035229275459426,0.28484848484848485,0.34097068490916377,10
best_bid,fwd_micro_30s,1692166,37,-0.01791603979012177,0.011776707043079478,-13.665028380481889,12.415930024488844,-1.1006044938662958,0.18787878787878787,0.34097068490916377,10
best_bid,fwd_mid_60s,1692166,37,-0.03151114178571406,0.01912201744304542,-14.842799517301977,12.14024454971463,-1.2226112461343188,0.406060606060606,0.34097068490916377,10
best_bid,fwd_micro_60s,1692166,37,-0.03218498145554941,0.01886250229988305,-15.213666941057905,12.50315651273143,-1.2167860912215631,0.41818181818181815,0.34097068490916377,10
best_ask,fwd_mid_100ms,1692166,38,-0.0021255000009679603,0.0011438169086173935,0.0029109441552018097,0.006991235668106368,0.4163704806120864,0.4545454545454545,0.3409695029920232,10
best_ask,fwd_micro_100ms,1692166,38,-0.001911216498890715,0.0005839139941593253,0.012458972475690085,0.01133212036617962,1.0994387698946015,0.3696969696969697,0.3409695029920232,10
best_ask,fwd_mid_300ms,1692166,38,-0.002408677132745654,0.001864122352831074,-0.09725594132206286,0.12377895506475382,-0.7857227528797953,0.22424242424242422,0.3409695029920232,10
best_ask,fwd_micro_300ms,1692166,38,-0.0029126899435722815,0.0019307624179795203,0.023672016559562307,0.02094052658938425,1.1304403668417191,0.4666666666666666,0.3409695029920232,10
